x,y,kappa
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.19595694322803087
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.04267714011178368
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.05285994825742415
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.025578854003025894
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.2654326626393335
Pass/fail measure,"4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.024530698710005128
1: Full composite,"4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.10549294475420504
2: Composite at criterion level,"4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.248525013379257
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.044177757465705625
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.2161473422967645
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.053131964858765285
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.023950737543140442
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.03515725579430301
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.34657588929661487
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.13558953554410624
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.03759876848764068
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.10140647346960587
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.2560291241622916
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.17837199953023242
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.3213782310907072
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.049003137953376276
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.07587823460090509
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.030459668198005278
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.3405156288934982
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.10279320004782423
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.03734809553110638
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.0845312896812324
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.24146024897491292
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.1855035563799357
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.3231018492638747
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.03694412664625572
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.07327867810569046
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.03259062646157922
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.3339602281888593
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.3361101493737471
Pass/fail measure,"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.008007886015633603
1: Full composite,"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.039941219758460926
2: Composite at criterion level,"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.08680710467445116
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.07099316675642886
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.09475040351456308
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.20240840166991267
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.04046220871042277
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.04853652049483735
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.10894929466199943
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.42097662692250454
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.07075401272445736
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.08935270871831234
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.12109265357732472
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.07306673753120813
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.07429042076168167
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.1977333173255184
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.12020277531007238
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.035261287666560906
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.12494822343115887
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.39383839570179857
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.0871733489555605
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.07148095047939931
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.1388980472266576
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.0920620004953885
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.09029980829431945
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.15566217746497488
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.17506878085797195
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.04353020933696899
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.1720945975585845
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.11790613951526194
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.11211438088925711
Pass/fail measure,"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.011311443915336629
1: Full composite,"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.05544332326625054
2: Composite at criterion level,"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.12309523239973078
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.06179203137510048
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.08008397756781556
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.15492461599942714
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.008491242692897614
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.05711480065064243
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.10270921061473097
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.3362420808952382
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.023421002014813667
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.15194708702990642
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.14216862239419306
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.06413247858282964
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.1023957603707684
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.10822211405939641
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.20269411540875604
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.02852073142624082
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.11903237323721735
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.3097645402289208
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.04205543561081844
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.11723396408087298
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.13282018098515583
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.082831957284944
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.11233187398019091
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.08662771661088564
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.2784924017809248
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.02673180819292502
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.19121160211745022
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.09810391809496359
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.1560378553427151
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.3381426027441749
Pass/fail measure,"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.005005602633932514
1: Full composite,"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.019047068347546693
2: Composite at criterion level,"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.0427140144593469
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.077223799518291
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.04096136613980261
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.021949148169205877
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.05147881293572195
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.038042477668545585
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.0530965802295295
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.0634030285915839
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.10294289080569416
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.31517025751786976
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.041234992284992944
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.03278668897969984
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.054695039203905914
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.046459856153889804
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.0384374211649213
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.10422388758454497
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.07374755167394434
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.06891449736507507
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.15678642093813924
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.30540566098561683
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.040367532966113444
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.04342289083685044
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.06203305760446441
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.04598111800199898
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.03940699422818333
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.14037315621493024
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.05430872844730144
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.07037042324897366
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.08369560486824582
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.08798782520109162
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.11356020079736522
Pass/fail measure,"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.022584582991628216
1: Full composite,"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.10646639835932041
2: Composite at criterion level,"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.24649939468832913
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.022220304616222895
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.18512890978602542
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.08246285122747933
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.02133636334861286
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.027480232449783627
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.1911051070085507
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.14865244780376077
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.022583474059523247
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.05456334385745127
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.5082911357350791
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.21894563731639216
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.22478008338982997
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.08553655986798363
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.08586403180483007
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.02050072803160451
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.2032369575567516
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.11591898680420619
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.017766495444279832
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.04464199456568773
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.5345631284325186
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.2068356683565179
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.1940475905642689
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.07669864592513372
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.10479679493391635
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.01935176424199393
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.42469303501059913
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.22757709989565347
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.23774720162404098
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.14251636618985003
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.14721557418655964
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.03923947686857263
Pass/fail measure,"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.03543077488843703
1: Full composite,"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.1360356912840399
2: Composite at criterion level,"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.2960096830427418
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.026096365750643738
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.20262724595892873
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.08169009075496228
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.0226616620350938
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.028385427655308236
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.21252893834930925
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.1430753383910099
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.02486307006513104
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.0610945614637995
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.4460939802772987
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.17041575765735717
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.27820850142215736
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.06590740632671296
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.10324906060978792
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.025344168402830814
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.2078520959843366
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.11045942966968386
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.02086431466752861
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.05357147156756344
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.42746581437612935
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.15571358707501062
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.25537374484473674
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.05487654824994137
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.11995148260554746
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.023422999057761056
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.4216711753584534
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.18296712514328828
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.32837284695782787
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.13140008051101437
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.1694925265382779
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.045221875362240836
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.44130398304600393
Pass/fail measure,"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.030217133422652698
1: Full composite,"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.06076779319727552
2: Composite at criterion level,"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.14778188090873579
