x,y,kappa
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.19649451237159724
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.04783514956951995
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.05758048235065905
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.02445730714044506
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",0.2651718619961846
Pass/fail measure,"4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.02806662024112505
1: Full composite,"4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.1021922937263175
2: Composite at criterion level,"4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.24861678720660102
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.04433982671197999
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.21163959210702968
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.052969223104137805
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.020903822504700874
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.034123853188027214
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.34217114933125653
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.128126713531877
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.036999451737360765
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.09797613236676112
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.25230090519341847
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.17245784262896074
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.3139608675819304
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.051524174372449286
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.07077701464250602
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.026401506370694976
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.33636951167708573
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.09774706035977239
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.03729692614965685
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.07719497480289529
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.24192554179132872
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.18826881954489516
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.3234247071911358
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.03413432080169855
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.07287832971827621
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.0279178119751047
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.32561411282932673
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,adm1,peasant)",0.33232341173974356
Pass/fail measure,"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.009076739870686308
1: Full composite,"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.035244955748118346
2: Composite at criterion level,"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.08829856475005321
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.07274387410818073
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.09047061386132223
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.20055138678852785
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.041627924664201184
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.05359142300424946
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.10493293803646998
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.42758526951088555
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.0703947054277001
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.0856002600348308
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.11432897990756814
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.07061484534220439
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.07634806162783311
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.19922723308669346
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.11779995254157695
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.0325234762578176
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.1254180842996893
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.40143186293853483
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.08455540583615925
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.069687194808597
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.1324108180581973
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.09209438660711033
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.08290648416015332
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.1547109372020852
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.1761442792264028
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.03794218410550192
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.16528033583245086
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.12513787733571913
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",0.10982454766251837
Pass/fail measure,"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.01193332548490065
1: Full composite,"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.051452379278753936
2: Composite at criterion level,"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.12060192513866673
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.06491999434884382
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.07743480245885959
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.1443089192964871
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.006977101220142136
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.05394494468543371
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.10088778815890624
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.33227076182371434
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.020510492314345985
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.14701473752483876
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.13289693896181562
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.0575295298351449
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.09433609915348655
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.10277878996579527
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.193527809203298
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.02489939410957802
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.11909017035044872
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.31319083453002244
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.03709286568566561
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.11178583457895311
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.13525944758789787
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.0810965636527151
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.11029072717750579
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.07994831629260568
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.27244884071315484
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.024977912120968004
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.18429776615546262
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.10120185104330738
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.14398196193932045
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",0.3383357380866699
Pass/fail measure,"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.0057303615616304425
1: Full composite,"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.01826987551791675
2: Composite at criterion level,"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.04193871236554935
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.0804748491648357
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.04087157445529726
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.021384463965890266
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.05503195433092712
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.03407156644056099
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.05447778514009792
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.06317194715812265
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.1048480651249756
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.30304771341685327
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.03537680148530079
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.032658580993541485
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.05656425492154254
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.045575186298643544
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.033174346387065116
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.08632126373506413
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.06674839343554537
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.06536190125269016
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.15633802949791023
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.30689874098439535
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.03809962185131206
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.038682937650215896
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.06061792367436597
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.046851911918818635
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.03430498288770085
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.12722191950984216
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.05576557095984515
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.06793871870200871
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.07673551295477397
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.0835962024045401
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",0.10878320277920839
Pass/fail measure,"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.021287670871615826
1: Full composite,"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.09949415835743265
2: Composite at criterion level,"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.24071733335814038
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.025487044418145553
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.1967560149923788
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.08219319018005156
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.021982431843128578
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.02701001277628989
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.1990190251915078
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.15045246456961595
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.02192615739480787
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.05943157272267844
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.4996895619408595
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.21813767601285103
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.22884416704032962
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.0930139313483787
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.08745665893763314
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.019802451046911706
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.22532173223606566
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.1146271744217178
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.016046506168822555
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.04473347181224832
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.5396691756804227
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.20829387537533992
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.19048567338289976
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.07822330934652795
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.10610543446962889
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.019449014414685696
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.42981208273223387
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.22748075358025813
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.2435315670819534
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.14646472336434396
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.1501325130080558
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",0.03887863411960194
Pass/fail measure,"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.03242313037188805
1: Full composite,"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.12498395828361876
2: Composite at criterion level,"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.29699655040342526
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.026672280229890377
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.21045107379678563
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.07785666975509882
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.021422100489580168
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.02812170603612612
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.2199497168878956
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.14020306060181081
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.022214189957180518
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.06685531014400563
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.4447650380519048
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.17246978341497737
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.28570668602412064
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.06848255237634819
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.1027425176232462
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.025055985407186288
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.21507975191006456
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.10968120797118334
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.01978342488746322
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.05002110827443184
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.42182866265827473
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.15571956343804844
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.2515602954351966
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.04897529656764856
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.12361724682235706
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.022566443899930046
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.42401867260231907
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.18943173869030197
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.3155299553480578
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.12238855640838436
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.15816259587882514
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.04312438027907275
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,disp_dur,peasant)",0.437318698388132
Pass/fail measure,"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.022034947727371575
1: Full composite,"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.06003745675240661
2: Composite at criterion level,"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.14929077578277514
